"AL","AM","AS","BR","DH","DT","DV","EN","EV","GL","GR","HA","HN","HV","LE","TB","UT","distance"
1,1.03003377713806,1.10126690656467,1.00109946823196,1.00357540405183,1.01808218975737,1.02100954925206,0.997300647827184,1.01845242882007,1.04476410366753,1.0073501096869,1.0092542344821,1.01360685307173,0.985935169691893,0.996081502681132,1.00858148356815,1.00573249556964,500
1,1.0727365351811,1.06866759605526,1.00487768085132,1.00233035502547,1.02439818798642,1.01878527344704,0.99703430784156,1.02096970546479,1.09338930517007,1.00746130791827,1.01877613252462,1.02632635467563,0.984709488413256,0.99916851382102,1.0156017174714,1.01415469106599,1000
1,1.03334499769211,1.0331149665658,0.990483503294439,0.99713567357152,1.00731069756892,1.00530062308035,0.985477133898127,1.00902158665443,1.0371648205706,0.987773079615664,1.01092086036651,1.00454203033726,0.967542195876524,0.986419540324419,1.00237931002754,1.00905682703117,1500
1,1.03887024271555,1.00778704420014,0.999022270875028,0.987891034547838,0.99807279356113,1.00141114488626,0.981695244137071,0.998498184394316,1.06429063475619,0.987510879662468,1.00615880035837,1.00504736713842,0.962688233713853,0.977364857879131,0.996500730493395,1.01082249801363,3000
1,1.02556604152468,1.03322277876275,1.01409046167804,1.00897660333015,1.01117479575791,0.997941420416009,0.990762484241259,1.00344448460345,1.05920564012875,0.99152570638409,1.02085949294666,1.01914095679992,0.967779077214128,0.981326486385867,1.00411167833916,1.02498136610425,5000
